0.13999 -0.176617
0.14499 -0.178611
0.15008 -0.180545
0.15526 -0.18242
0.16052 -0.184227
0.16587 -0.185966
0.17131 -0.187639
0.17684 -0.189251
0.18245 -0.190792
0.18816 -0.192268
0.19395 -0.193669
0.19982 -0.194994
0.20579 -0.196244
0.21184 -0.197417
0.21798 -0.198514
0.22421 -0.199527
0.230529 -0.200451
0.23693 -0.201286
0.24342 -0.202033
0.25 -0.202694
0.25667 -0.203261
0.26333 -0.203726
0.27 -0.20409
0.27667 -0.204356
0.28333 -0.204524
0.29 -0.204596
0.29667 -0.204575
0.30333 -0.204466
0.31 -0.204266
0.31667 -0.203974
0.32333 -0.203596
0.33 -0.203134
0.33667 -0.202583
0.34333 -0.201946
0.35 -0.201227
0.35667 -0.200427
0.36333 -0.199534
0.37 -0.198552
0.37667 -0.197496
0.38333 -0.196364
0.39 -0.195144
0.39667 -0.193847
0.40333 -0.192472
0.41 -0.191012
0.41667 -0.18947
0.42333 -0.187848
0.43 -0.186142
0.43667 -0.184353
0.44333 -0.182483
0.45 -0.180529
0.45667 -0.178493
0.46333 -0.176381
0.47 -0.174188
0.47667 -0.171917
0.48333 -0.169575
0.49 -0.167153
0.49667 -0.164657
0.50333 -0.162091
0.51 -0.159449
0.51667 -0.156739
0.52333 -0.153969
0.529999 -0.151136
0.53667 -0.148248
0.54333 -0.145314
0.55 -0.142332
0.55667 -0.13931
0.56333 -0.136255
0.57 -0.133161
0.57667 -0.130036
0.58333 -0.126887
0.59 -0.123707
0.59667 -0.120506
0.60333 -0.117292
0.61 -0.11406
0.61667 -0.110815
0.62333 -0.107567
0.63 -0.104307
0.63667 -0.101045
0.64333 -0.097788
0.65 -0.094531
0.65667 -0.091282
0.66333 -0.08805
0.67 -0.084826
0.67667 -0.081617
0.68333 -0.078433
0.69 -0.075265
0.69667 -0.07212
0.70333 -0.069007
0.71 -0.065918
0.71667 -0.062862
0.72333 -0.059848
0.73 -0.05687
0.73667 -0.053932
0.74333 -0.051044
0.75 -0.048198
0.7566 -0.045432
0.76314 -0.042743
0.76961 -0.040135
0.77601 -0.037613
0.78235 -0.035173
0.78863 -0.032814
0.79484 -0.03054
0.80098 -0.028352
0.80706 -0.026246
0.81307 -0.024227
0.81902 -0.022293
0.8249 -0.020447
0.83072 -0.018687
0.83647 -0.017014
0.84216 -0.015425
0.84778 -0.01392
0.85333 -0.012498
0.85882 -0.011156
0.86425 -0.009893
0.86961 -0.008708
0.8749 -0.007601
0.88013 -0.006568
0.88529 -0.005611
0.89039 -0.004725
0.89542 -0.00391
0.90039 -0.003165
0.90529 -0.002488
0.91013 -0.001875
0.9149 -0.001328
0.91961 -0.000842
0.92425 -0.000416
0.92882 -0.000051
0.93333 0.000253
0.93778 0.000498
0.94216 0.000681
0.94647 0.000802
0.95072 0.000863
0.9549 0.000863
0.95902 0.000802
0.96307 0.000681
0.96706 0.0005
0.97098 0.000254
0.97484 -0.000057
0.97863 -0.000422
0.98235 -0.000833
0.98601 -0.001295
0.98961 -0.001818
0.99314 -0.002402
0.9966 -0.003027
1 -0.003671
