1 0.002861
0.9966 0.003886
0.99314 0.004926
0.98961 0.005989
0.98601 0.007074
0.98235 0.008178
0.97863 0.009298
0.97484 0.010436
0.97098 0.011593
0.96706 0.012765
0.96307 0.013954
0.95902 0.015159
0.9549 0.016381
0.95072 0.017617
0.94647 0.018871
0.94216 0.020141
0.93778 0.021431
0.93333 0.022742
0.92882 0.024072
0.92425 0.025422
0.91961 0.026796
0.9149 0.028194
0.91013 0.029615
0.90529 0.031061
0.90039 0.032528
0.89542 0.03402
0.89039 0.035532
0.88529 0.037069
0.88013 0.038628
0.8749 0.040211
0.86961 0.041816
0.86425 0.043446
0.85882 0.045101
0.85333 0.046778
0.84778 0.048476
0.84216 0.050198
0.83647 0.051944
0.83072 0.053711
0.8249 0.055503
0.819019 0.057314
0.81307 0.059148
0.80706 0.061001
0.80098 0.062876
0.79484 0.064769
0.78863 0.066682
0.78235 0.068615
0.77601 0.070565
0.76961 0.072531
0.76314 0.074516
0.7566 0.07652
0.75 0.078539
0.74333 0.080576
0.73667 0.082605
0.73 0.084632
0.72333 0.086655
0.71667 0.088667
0.71 0.090676
0.70333 0.092678
0.69667 0.094668
0.69 0.09665
0.68333 0.098624
0.67667 0.100587
0.67 0.102542
0.66333 0.104489
0.65667 0.10642
0.65 0.108342
0.64333 0.11025
0.63667 0.112139
0.63 0.114015
0.62333 0.115875
0.61667 0.117716
0.61 0.119542
0.60333 0.12135
0.59667 0.123136
0.59 0.124904
0.58333 0.126651
0.57667 0.128374
0.57 0.130076
0.56333 0.131753
0.55667 0.133404
0.55 0.135033
0.54333 0.136636
0.53667 0.138211
0.53 0.139759
0.52333 0.141277
0.51667 0.142762
0.51 0.144217
0.50333 0.145637
0.49667 0.147022
0.49 0.148373
0.48333 0.149688
0.47667 0.150966
0.47 0.152209
0.46333 0.153415
0.45667 0.154581
0.45 0.155711
0.44333 0.156799
0.43667 0.157846
0.43 0.158853
0.42333 0.159819
0.41667 0.16074
0.41 0.161621
0.40333 0.162455
0.39667 0.16324
0.39 0.163976
0.38333 0.164667
0.37667 0.165307
0.37 0.165892
0.36333 0.166426
0.356669 0.166907
0.35 0.167333
0.34333 0.1677
0.33667 0.168012
0.33 0.168265
0.32333 0.168454
0.31667 0.168581
0.31 0.168646
0.30333 0.168649
0.29667 0.168584
0.289999 0.168452
0.28333 0.168255
0.27667 0.16799
0.27 0.167652
0.26333 0.167243
0.25667 0.166759
0.25 0.166192
0.24342 0.165553
0.23693 0.164845
0.23053 0.164069
0.22421 0.163221
0.21798 0.162309
0.21184 0.161331
0.20579 0.160288
0.19982 0.15918
0.19395 0.158014
0.18816 0.156785
0.18245 0.155494
0.17684 0.154148
0.17131 0.152746
0.16587 0.151287
0.16052 0.149774
0.15526 0.148212
0.15008 0.146598
0.14499 0.144937
0.13999 0.143228
0.13508 0.14147
0.13026 0.139668
0.12552 0.137822
0.12087 0.135933
0.11631 0.134005
0.11183 0.132034
0.10745 0.130029
0.10315 0.127981
0.09893 0.12589
0.09481 0.123768
0.09077 0.121602
0.08683 0.11941
0.08297 0.11718
0.07919 0.11491
0.07551 0.112616
0.07191 0.110288
0.0684 0.107929
0.06498 0.105541
0.06164 0.103119
0.0584 0.100679
